timestamp_utc,water_temperature,sp_conductance,ph,do_concentration,do_saturation,turbidity,segment_id,high_turbidity
2019-09-21 12:00:00+00:00,6.16,0.038,7.36,12.49,100.7,1256.5,11,True
2019-09-21 13:00:00+00:00,6.09,0.037,7.32,12.49,100.6,1043.8,11,True
2019-09-21 14:00:00+00:00,5.93,0.037,7.29,12.54,100.5,842.3,11,True
2019-09-21 15:00:00+00:00,5.75,0.036,7.25,12.6,100.6,918.8,11,True
2019-09-21 16:00:00+00:00,5.57,0.036,7.27,12.65,100.5,569.6,11,True
2019-09-21 17:00:00+00:00,5.47,0.036,7.23,12.71,100.7,592.2,11,True
2019-09-21 18:00:00+00:00,5.44,0.036,7.23,12.72,100.7,543.5,11,True
2019-09-21 19:00:00+00:00,5.44,0.036,7.24,12.73,100.8,404.1,11,True
2019-09-21 20:00:00+00:00,5.49,0.036,7.21,12.7,100.7,559.3,11,True
2019-09-21 22:00:00+00:00,5.61,0.036,7.21,12.67,100.8,377.4,11,True
2019-09-21 23:00:00+00:00,5.7,0.037,7.24,12.66,100.9,407.5,11,True
2019-09-22 00:00:00+00:00,5.74,0.037,7.22,12.63,100.8,333.3,11,True
2019-09-22 01:00:00+00:00,5.81,0.038,7.26,12.62,100.9,414.4,11,True
2019-09-22 02:00:00+00:00,5.75,0.038,7.26,12.63,100.9,404.7,11,True
2019-09-22 03:00:00+00:00,5.65,0.038,7.27,12.65,100.7,454.1,11,True
2019-09-22 04:00:00+00:00,5.54,0.037,7.26,12.67,100.6,447.0,11,True
2019-09-22 06:00:00+00:00,5.29,0.037,7.23,12.74,100.5,420.1,11,True
2019-11-22 03:00:00+00:00,3.79,0.051,7.43,13.18,100.0,564.8,11,True
2019-11-22 04:00:00+00:00,3.74,0.051,7.41,13.18,99.8,462.2,11,True
2020-06-13 23:00:00+00:00,7.44,0.039,7.29,12.54,104.4,321.3,12,True
2020-10-03 12:00:00+00:00,5.34,0.042,7.26,13.03,103.0,345.2,12,True
2021-08-13 09:00:00+00:00,6.61,0.016,7.07,12.51,102.1,353.6,13,True
2021-08-13 14:00:00+00:00,6.29,0.014,7.05,12.59,101.9,361.3,13,True
2021-08-13 16:00:00+00:00,6.33,0.014,7.04,12.55,101.6,367.4,13,True
2021-08-13 18:00:00+00:00,6.41,0.014,7.01,12.46,101.2,388.9,13,True
2021-08-13 19:00:00+00:00,6.51,0.015,7.07,12.41,101.0,533.4,13,True
2021-08-13 20:00:00+00:00,6.64,0.015,7.08,12.37,101.0,705.0,13,True
2021-08-13 21:00:00+00:00,6.84,0.017,7.15,12.3,100.9,835.9,13,True
2021-08-13 22:00:00+00:00,6.91,0.016,7.12,12.25,100.7,825.0,13,True
2021-08-13 23:00:00+00:00,6.96,0.016,7.11,12.23,100.6,775.9,13,True
2021-08-14 00:00:00+00:00,6.92,0.016,7.11,12.24,100.6,707.7,13,True
2021-08-14 01:00:00+00:00,6.88,0.015,7.13,12.3,101.0,569.5,13,True
2021-08-14 02:00:00+00:00,6.72,0.016,7.16,12.34,100.9,610.3,13,True
2021-08-14 03:00:00+00:00,6.55,0.016,7.18,12.4,101.0,580.5,13,True
2021-08-14 04:00:00+00:00,6.4,0.016,7.18,12.47,101.2,500.0,13,True
2021-08-14 05:00:00+00:00,6.25,0.015,7.2,12.52,101.2,400.9,13,True
2021-08-14 06:00:00+00:00,6.1,0.016,7.19,12.59,101.4,325.5,13,True
2021-08-14 07:00:00+00:00,5.99,0.016,7.2,12.64,101.5,374.1,13,True
2021-08-14 08:00:00+00:00,5.87,0.016,7.19,12.69,101.6,452.9,13,True
2021-08-14 10:00:00+00:00,5.57,0.015,7.15,12.81,101.8,395.0,13,True
2021-09-07 17:00:00+00:00,4.8,0.032,7.21,12.82,99.9,526.3,14,True
2021-10-10 16:00:00+00:00,4.45,0.059,7.5,12.95,100.0,402.2,14,True
2022-08-17 21:00:00+00:00,7.3,0.025,7.32,12.45,103.3,402.9,15,True
2022-08-17 22:00:00+00:00,7.26,0.029,7.42,12.42,103.0,523.3,15,True
2022-08-17 23:00:00+00:00,7.08,0.033,7.59,12.49,103.1,715.3,15,True
2022-08-18 00:00:00+00:00,6.95,0.033,7.54,12.54,103.2,645.1,15,True
2022-08-18 01:00:00+00:00,6.87,0.033,7.48,12.55,103.1,539.9,15,True
2022-08-18 02:00:00+00:00,6.79,0.032,7.44,12.59,103.2,486.9,15,True
2022-08-18 03:00:00+00:00,6.66,0.031,7.43,12.64,103.2,390.2,15,True
2022-08-18 04:00:00+00:00,6.52,0.031,7.39,12.68,103.2,379.9,15,True
2022-08-18 06:00:00+00:00,6.17,0.03,7.33,12.78,103.1,324.6,15,True
2022-09-10 08:00:00+00:00,5.68,0.037,7.5,13.01,103.7,369.5,15,True
2022-09-26 20:00:00+00:00,7.36,0.029,7.31,12.36,102.7,435.0,15,True
2022-09-26 21:00:00+00:00,7.45,0.031,7.36,12.31,102.5,598.6,15,True
2022-09-26 22:00:00+00:00,7.38,0.035,7.48,12.27,102.0,963.7,15,True
2022-09-26 23:00:00+00:00,7.25,0.038,7.57,12.3,101.9,1081.2,15,True
2022-09-27 00:00:00+00:00,7.05,0.043,7.69,12.33,101.7,1259.7,15,True
2022-09-27 01:00:00+00:00,6.9,0.044,7.7,12.36,101.6,1229.2,15,True
2022-09-27 02:00:00+00:00,6.67,0.044,7.63,12.41,101.4,1200.7,15,True
2022-09-27 03:00:00+00:00,6.52,0.043,7.59,12.47,101.5,1181.9,15,True
2022-09-27 04:00:00+00:00,6.4,0.043,7.55,12.51,101.5,1129.4,15,True
2022-09-27 05:00:00+00:00,6.28,0.041,7.51,12.56,101.7,994.2,15,True
2022-09-27 06:00:00+00:00,6.11,0.041,7.5,12.64,101.8,940.7,15,True
2022-09-27 07:00:00+00:00,5.96,0.041,7.49,12.7,101.9,831.3,15,True
2022-09-27 08:00:00+00:00,5.81,0.04,7.47,12.75,102.0,763.4,15,True
2022-09-27 09:00:00+00:00,5.69,0.039,7.45,12.79,101.9,656.8,15,True
2022-09-27 10:00:00+00:00,5.58,0.039,7.43,12.85,102.2,630.3,15,True
2022-09-27 11:00:00+00:00,5.49,0.039,7.43,12.9,102.3,559.3,15,True
2022-09-27 12:00:00+00:00,5.43,0.039,7.41,12.92,102.3,533.6,15,True
2022-09-27 13:00:00+00:00,5.35,0.039,7.39,12.97,102.5,552.7,15,True
2022-09-27 14:00:00+00:00,5.29,0.039,7.35,13.0,102.6,508.6,15,True
2022-09-27 15:00:00+00:00,5.27,0.039,7.39,13.0,102.5,469.0,15,True
2022-09-27 16:00:00+00:00,5.23,0.04,7.41,13.01,102.5,481.9,15,True
2022-09-27 17:00:00+00:00,5.19,0.04,7.39,13.02,102.4,331.2,15,True
2022-09-27 18:00:00+00:00,5.19,0.04,7.39,13.02,102.4,390.1,15,True
2022-09-27 19:00:00+00:00,5.23,0.04,7.37,13.01,102.5,343.6,15,True
2022-09-27 20:00:00+00:00,5.31,0.04,7.37,13.0,102.6,327.5,15,True
2022-09-27 21:00:00+00:00,5.47,0.04,7.41,12.96,102.7,326.1,15,True
2022-09-28 13:00:00+00:00,4.69,0.043,7.35,13.13,102.0,406.3,15,True
2022-10-01 14:00:00+00:00,6.15,0.033,7.28,12.64,101.9,391.6,15,True
2022-10-01 15:00:00+00:00,6.26,0.033,7.34,12.6,101.9,472.6,15,True
2022-10-01 16:00:00+00:00,6.36,0.034,7.36,12.52,101.5,568.4,15,True
2022-10-01 17:00:00+00:00,6.34,0.035,7.35,12.49,101.2,643.2,15,True
2022-10-01 18:00:00+00:00,6.25,0.036,7.36,12.49,100.9,695.4,15,True
2022-10-01 19:00:00+00:00,6.1,0.036,7.32,12.51,100.7,657.5,15,True
2022-10-01 20:00:00+00:00,6.05,0.036,7.3,12.55,101.0,609.1,15,True
2022-10-01 21:00:00+00:00,5.97,0.037,7.32,12.63,101.4,548.2,15,True
2022-10-01 22:00:00+00:00,5.82,0.037,7.31,12.72,101.8,477.0,15,True
2022-10-01 23:00:00+00:00,5.72,0.036,7.32,12.83,102.3,441.7,15,True
2022-10-02 00:00:00+00:00,5.63,0.035,7.29,12.92,102.8,388.9,15,True
2022-10-02 01:00:00+00:00,5.63,0.036,7.28,12.91,102.8,354.1,15,True
2022-10-02 03:00:00+00:00,5.55,0.036,7.29,12.92,102.6,367.4,15,True
2022-10-10 00:00:00+00:00,6.5,0.036,7.4,12.57,102.2,374.4,15,True
2022-10-10 01:00:00+00:00,6.19,0.036,7.4,12.67,102.3,333.3,15,True
2022-10-10 02:00:00+00:00,5.97,0.036,7.38,12.74,102.2,353.5,15,True
2022-10-13 14:00:00+00:00,6.41,0.031,7.24,12.57,102.0,351.9,15,True
2022-10-13 15:00:00+00:00,6.39,0.032,7.26,12.54,101.7,378.4,15,True
2022-10-13 16:00:00+00:00,6.36,0.032,7.24,12.54,101.7,383.0,15,True
2022-10-13 17:00:00+00:00,6.39,0.032,7.23,12.49,101.3,387.2,15,True
2022-10-13 18:00:00+00:00,6.45,0.032,7.2,12.44,101.1,397.9,15,True
2022-10-13 19:00:00+00:00,6.5,0.032,7.17,12.4,100.9,421.3,15,True
2022-10-13 20:00:00+00:00,6.56,0.031,7.19,12.36,100.7,453.5,15,True
2022-10-13 21:00:00+00:00,6.63,0.032,7.17,12.33,100.6,435.4,15,True
2022-10-13 22:00:00+00:00,6.68,0.032,7.16,12.3,100.6,412.8,15,True
2022-10-13 23:00:00+00:00,6.73,0.032,7.17,12.3,100.7,450.2,15,True
2022-10-14 00:00:00+00:00,6.73,0.032,7.18,12.31,100.7,414.0,15,True
2022-10-14 01:00:00+00:00,6.67,0.032,7.21,12.34,100.9,407.7,15,True
2022-10-14 02:00:00+00:00,6.53,0.033,7.2,12.42,101.1,389.5,15,True
2022-10-14 03:00:00+00:00,6.33,0.034,7.21,12.5,101.3,371.8,15,True
2022-10-14 04:00:00+00:00,6.09,0.035,7.23,12.65,101.8,354.0,15,True
2022-10-14 05:00:00+00:00,5.82,0.035,7.24,12.77,102.1,357.5,15,True
2022-10-14 06:00:00+00:00,5.56,0.036,7.27,12.91,102.5,344.3,15,True
2022-10-14 07:00:00+00:00,5.38,0.037,7.25,12.98,102.6,319.9,15,True
2023-04-28 00:00:00+00:00,4.08,0.08,7.67,13.69,104.7,1158.3,16,True
2023-05-05 23:00:00+00:00,3.69,0.066,7.6,13.63,103.2,341.3,16,True
2023-06-05 03:00:00+00:00,8.72,0.049,7.65,12.1,104.0,395.1,16,True
2023-06-27 03:00:00+00:00,6.06,0.031,7.43,12.96,104.3,366.6,16,True
2023-06-27 07:00:00+00:00,5.68,0.03,7.42,13.08,104.2,373.3,16,True
2023-07-03 07:00:00+00:00,5.97,0.033,7.46,13.12,105.3,348.6,16,True
2023-07-03 08:00:00+00:00,5.79,0.033,7.42,13.17,105.3,406.7,16,True
2023-07-03 09:00:00+00:00,5.61,0.033,7.42,13.24,105.3,390.8,16,True
2023-07-03 10:00:00+00:00,5.44,0.033,7.4,13.29,105.3,407.9,16,True
2023-07-03 11:00:00+00:00,5.33,0.033,7.39,13.33,105.3,336.3,16,True
2023-07-03 12:00:00+00:00,5.24,0.033,7.4,13.37,105.3,406.6,16,True
2023-07-03 13:00:00+00:00,5.15,0.033,7.39,13.4,105.3,393.8,16,True
2023-07-03 15:00:00+00:00,5.04,0.033,7.38,13.45,105.4,382.2,16,True
2023-07-03 16:00:00+00:00,5.02,0.033,7.4,13.46,105.5,374.1,16,True
2023-07-03 17:00:00+00:00,5.03,0.033,7.39,13.47,105.6,346.7,16,True
2023-07-03 20:00:00+00:00,5.33,0.033,7.45,13.4,105.8,1046.9,16,True
2023-07-03 21:00:00+00:00,5.58,0.033,7.45,13.35,106.1,383.1,16,True
2023-07-04 07:00:00+00:00,6.57,0.032,7.46,12.88,105.0,537.8,16,True
2023-07-04 08:00:00+00:00,6.29,0.032,7.42,12.97,104.9,490.4,16,True
2023-07-04 09:00:00+00:00,6.04,0.032,7.4,13.05,105.0,426.0,16,True
2023-07-04 10:00:00+00:00,5.84,0.031,7.4,13.12,105.0,533.6,16,True
2023-07-04 11:00:00+00:00,5.69,0.031,7.4,13.17,105.0,409.7,16,True
2023-07-04 12:00:00+00:00,5.58,0.031,7.37,13.21,105.0,482.9,16,True
2023-07-04 13:00:00+00:00,5.49,0.031,7.38,13.24,105.0,515.6,16,True
2023-07-04 14:00:00+00:00,5.42,0.031,7.37,13.27,105.0,428.5,16,True
2023-07-04 15:00:00+00:00,5.37,0.031,7.38,13.29,105.1,429.1,16,True
2023-07-04 16:00:00+00:00,5.33,0.031,7.38,13.31,105.1,339.6,16,True
2023-07-04 17:00:00+00:00,5.31,0.031,7.36,13.32,105.1,472.4,16,True
2023-07-04 18:00:00+00:00,5.31,0.031,7.37,13.33,105.2,431.7,16,True
2023-07-04 20:00:00+00:00,5.38,0.031,7.39,13.31,105.3,367.6,16,True
2023-07-04 21:00:00+00:00,5.48,0.031,7.38,13.3,105.4,424.1,16,True
2023-07-04 22:00:00+00:00,5.6,0.031,7.42,13.26,105.4,399.3,16,True
2023-07-04 23:00:00+00:00,5.74,0.031,7.43,13.23,105.6,399.4,16,True
2023-07-05 00:00:00+00:00,5.91,0.031,7.43,13.19,105.7,398.1,16,True
2023-07-05 02:00:00+00:00,6.18,0.031,7.43,13.13,105.9,394.5,16,True
2023-07-05 03:00:00+00:00,6.23,0.031,7.46,13.09,105.7,418.3,16,True
2023-07-05 04:00:00+00:00,6.26,0.031,7.46,13.05,105.6,401.3,16,True
2023-07-05 05:00:00+00:00,6.22,0.031,7.43,13.05,105.4,423.7,16,True
2023-07-05 06:00:00+00:00,6.07,0.031,7.44,13.06,105.1,489.5,16,True
2023-07-05 07:00:00+00:00,5.9,0.031,7.44,13.11,105.0,494.1,16,True
2023-07-05 08:00:00+00:00,5.72,0.031,7.42,13.15,104.9,398.6,16,True
2023-07-05 09:00:00+00:00,5.58,0.031,7.39,13.2,104.9,345.2,16,True
2023-07-05 12:00:00+00:00,5.12,0.031,7.38,13.35,104.9,468.6,16,True
2023-07-05 13:00:00+00:00,5.0,0.031,7.38,13.4,104.9,488.5,16,True
2023-07-05 14:00:00+00:00,4.89,0.031,7.38,13.44,105.0,477.2,16,True
2023-07-05 15:00:00+00:00,4.84,0.031,7.37,13.48,105.1,484.3,16,True
2023-07-05 16:00:00+00:00,4.85,0.031,7.4,13.49,105.2,500.0,16,True
2023-07-05 17:00:00+00:00,4.92,0.031,7.42,13.49,105.4,435.5,16,True
2023-07-05 18:00:00+00:00,5.09,0.031,7.43,13.45,105.5,441.7,16,True
2023-07-06 19:00:00+00:00,5.65,0.031,7.39,13.25,105.5,417.5,16,True
2023-07-06 20:00:00+00:00,6.15,0.031,7.43,13.12,105.8,322.6,16,True
2023-07-06 21:00:00+00:00,6.82,0.031,7.47,12.94,106.1,413.7,16,True
2023-07-06 22:00:00+00:00,7.59,0.031,7.48,12.71,106.2,433.2,16,True
2023-07-06 23:00:00+00:00,8.31,0.031,7.48,12.48,106.2,346.2,16,True
2023-07-07 00:00:00+00:00,8.88,0.03,7.49,12.3,106.1,377.6,16,True
2023-07-07 02:00:00+00:00,9.3,0.029,7.48,12.09,105.4,349.0,16,True
2023-07-07 03:00:00+00:00,9.13,0.029,7.47,12.1,105.0,378.1,16,True
2023-07-07 05:00:00+00:00,8.2,0.028,7.43,12.28,104.2,449.7,16,True
2023-07-07 06:00:00+00:00,7.75,0.028,7.39,12.41,104.1,351.1,16,True
2023-07-08 14:00:00+00:00,5.83,0.025,7.29,13.02,104.1,325.9,16,True
2023-07-11 19:00:00+00:00,6.18,0.028,7.44,12.98,104.8,323.4,16,True
2023-07-11 21:00:00+00:00,6.57,0.028,7.42,12.89,105.0,364.1,16,True
2023-07-11 23:00:00+00:00,7.13,0.028,7.44,12.72,105.2,356.5,16,True
2023-07-12 00:00:00+00:00,7.36,0.028,7.45,12.63,105.0,353.3,16,True
2023-07-12 01:00:00+00:00,7.38,0.028,7.44,12.61,104.8,337.4,16,True
2023-07-12 03:00:00+00:00,7.35,0.029,7.45,12.59,104.7,322.5,16,True
2023-07-12 04:00:00+00:00,7.18,0.029,7.44,12.62,104.4,384.7,16,True
2023-07-12 05:00:00+00:00,6.97,0.029,7.42,12.67,104.3,324.7,16,True
2023-07-12 06:00:00+00:00,6.7,0.029,7.41,12.74,104.2,331.9,16,True
2023-07-12 07:00:00+00:00,6.48,0.029,7.43,12.8,104.1,368.1,16,True
2023-07-12 08:00:00+00:00,6.28,0.029,7.39,12.87,104.1,379.9,16,True
2023-07-12 11:00:00+00:00,5.9,0.029,7.38,12.99,104.1,346.2,16,True
2023-07-12 13:00:00+00:00,5.74,0.029,7.37,13.05,104.2,392.1,16,True
2023-07-12 15:00:00+00:00,5.6,0.029,7.38,13.1,104.2,389.0,16,True
2023-07-12 16:00:00+00:00,5.56,0.029,7.38,13.13,104.3,325.5,16,True
2023-07-12 17:00:00+00:00,5.57,0.03,7.38,13.14,104.4,420.1,16,True
2023-07-12 18:00:00+00:00,5.61,0.03,7.41,13.14,104.5,324.9,16,True
2023-07-12 20:00:00+00:00,5.91,0.03,7.41,13.09,104.9,441.0,16,True
2023-07-12 21:00:00+00:00,6.11,0.03,7.44,13.02,104.9,355.9,16,True
2023-07-12 22:00:00+00:00,6.24,0.03,7.45,12.96,104.7,372.2,16,True
2023-07-12 23:00:00+00:00,6.32,0.03,7.43,12.92,104.7,330.6,16,True
2023-07-13 00:00:00+00:00,6.32,0.03,7.44,12.91,104.5,409.1,16,True
2023-07-13 01:00:00+00:00,6.32,0.03,7.44,12.91,104.5,359.9,16,True
2023-07-13 02:00:00+00:00,6.28,0.03,7.44,12.92,104.6,373.8,16,True
2023-07-13 03:00:00+00:00,6.21,0.03,7.44,12.93,104.4,382.5,16,True
2023-07-13 04:00:00+00:00,6.14,0.03,7.42,12.94,104.3,341.2,16,True
2023-07-13 05:00:00+00:00,6.07,0.03,7.44,12.96,104.3,321.5,16,True
2023-07-13 08:00:00+00:00,5.76,0.03,7.41,13.05,104.2,426.9,16,True
2023-07-13 09:00:00+00:00,5.67,0.03,7.38,13.08,104.2,342.9,16,True
2023-07-13 10:00:00+00:00,5.6,0.03,7.38,13.11,104.2,380.2,16,True
2023-07-13 11:00:00+00:00,5.53,0.031,7.38,13.13,104.2,361.0,16,True
2023-07-13 12:00:00+00:00,5.48,0.031,7.37,13.15,104.3,409.3,16,True
2023-07-13 13:00:00+00:00,5.41,0.031,7.34,13.18,104.3,395.0,16,True
2023-07-13 14:00:00+00:00,5.36,0.031,7.36,13.19,104.3,421.7,16,True
2023-07-13 15:00:00+00:00,5.35,0.031,7.37,13.21,104.4,388.5,16,True
2023-07-13 16:00:00+00:00,5.36,0.031,7.35,13.22,104.5,469.3,16,True
2023-07-13 17:00:00+00:00,5.42,0.031,7.39,13.22,104.6,458.2,16,True
2023-07-13 18:00:00+00:00,5.58,0.031,7.4,13.2,104.9,476.1,16,True
2023-07-13 19:00:00+00:00,5.85,0.031,7.41,13.14,105.2,456.9,16,True
2023-07-13 20:00:00+00:00,6.34,0.031,7.43,13.04,105.7,343.9,16,True
2023-07-13 21:00:00+00:00,6.95,0.031,7.44,12.88,106.0,470.3,16,True
2023-07-13 22:00:00+00:00,7.61,0.03,7.48,12.69,106.1,322.1,16,True
2023-07-13 23:00:00+00:00,8.32,0.03,7.46,12.48,106.2,322.9,16,True
2023-07-14 00:00:00+00:00,8.71,0.03,7.47,12.32,105.8,491.2,16,True
2023-07-14 01:00:00+00:00,9.1,0.03,7.47,12.2,105.8,401.9,16,True
2023-07-14 02:00:00+00:00,9.05,0.03,7.45,12.15,105.2,466.9,16,True
2023-07-14 03:00:00+00:00,8.91,0.029,7.45,12.17,105.1,471.6,16,True
2023-07-14 04:00:00+00:00,8.63,0.029,7.46,12.21,104.7,472.9,16,True
2023-07-14 05:00:00+00:00,8.23,0.029,7.42,12.28,104.3,504.2,16,True
2023-07-14 06:00:00+00:00,7.7,0.028,7.4,12.43,104.2,477.0,16,True
2023-07-14 19:00:00+00:00,5.81,0.028,7.37,13.16,105.2,530.9,16,True
2023-07-14 20:00:00+00:00,6.17,0.028,7.39,13.09,105.6,537.0,16,True
2023-07-14 21:00:00+00:00,6.68,0.028,7.42,12.95,105.9,517.6,16,True
2023-07-14 22:00:00+00:00,7.26,0.028,7.41,12.79,106.0,405.3,16,True
2023-07-14 23:00:00+00:00,7.84,0.028,7.43,12.62,106.1,540.5,16,True
2023-07-15 00:00:00+00:00,8.32,0.028,7.44,12.47,106.1,567.4,16,True
2023-07-15 01:00:00+00:00,8.66,0.028,7.44,12.33,105.8,504.0,16,True
2023-07-15 02:00:00+00:00,8.75,0.027,7.45,12.26,105.4,343.2,16,True
2023-07-15 03:00:00+00:00,8.6,0.027,7.43,12.27,105.1,531.8,16,True
2023-07-15 04:00:00+00:00,8.33,0.027,7.41,12.31,104.8,518.5,16,True
2023-07-15 05:00:00+00:00,7.99,0.027,7.4,12.38,104.5,331.1,16,True
2023-07-15 06:00:00+00:00,7.57,0.026,7.38,12.49,104.4,490.4,16,True
2023-07-15 14:00:00+00:00,5.81,0.026,7.32,13.07,104.5,381.0,16,True
2023-07-15 15:00:00+00:00,5.73,0.026,7.31,13.1,104.5,464.5,16,True
2023-07-15 21:00:00+00:00,7.32,0.027,7.39,12.75,105.9,397.6,16,True
2023-07-16 03:00:00+00:00,9.24,0.025,7.39,12.06,104.9,435.7,16,True
2023-07-16 04:00:00+00:00,8.86,0.025,7.39,12.12,104.5,368.9,16,True
2023-07-16 05:00:00+00:00,8.35,0.025,7.38,12.22,104.1,438.6,16,True
2023-07-16 07:00:00+00:00,7.48,0.025,7.35,12.47,104.0,384.6,16,True
2023-07-16 09:00:00+00:00,6.8,0.025,7.3,12.69,104.0,358.2,16,True
2023-07-16 10:00:00+00:00,6.55,0.025,7.31,12.78,104.1,333.5,16,True
2023-07-16 11:00:00+00:00,6.31,0.025,7.29,12.86,104.1,392.3,16,True
2023-07-16 12:00:00+00:00,6.11,0.025,7.3,12.92,104.0,355.3,16,True
2023-07-16 15:00:00+00:00,5.78,0.025,7.3,13.02,104.0,348.6,16,True
2023-07-16 16:00:00+00:00,5.72,0.026,7.3,13.04,104.0,322.0,16,True
2023-07-16 18:00:00+00:00,5.8,0.026,7.33,13.04,104.2,341.5,16,True
2023-07-16 19:00:00+00:00,6.12,0.026,7.38,12.98,104.5,341.3,16,True
2023-07-16 20:00:00+00:00,6.64,0.026,7.38,12.87,105.0,366.0,16,True
2023-07-16 21:00:00+00:00,7.33,0.026,7.39,12.69,105.4,353.0,16,True
2023-07-16 22:00:00+00:00,8.05,0.026,7.41,12.48,105.5,353.6,16,True
2023-07-16 23:00:00+00:00,8.5,0.026,7.42,12.33,105.4,344.1,16,True
2023-07-17 00:00:00+00:00,8.92,0.026,7.43,12.16,105.0,366.5,16,True
2023-07-17 01:00:00+00:00,9.15,0.025,7.42,12.09,104.9,402.6,16,True
2023-07-17 02:00:00+00:00,8.97,0.025,7.43,12.11,104.7,380.7,16,True
2023-07-17 03:00:00+00:00,8.64,0.025,7.41,12.17,104.4,383.7,16,True
2023-07-17 04:00:00+00:00,8.5,0.025,7.41,12.19,104.2,369.0,16,True
2023-07-17 05:00:00+00:00,8.27,0.025,7.39,12.24,104.0,323.1,16,True
2023-07-17 06:00:00+00:00,8.12,0.025,7.4,12.28,104.0,350.6,16,True
2023-07-17 07:00:00+00:00,7.84,0.025,7.39,12.35,103.9,320.6,16,True
2023-07-17 09:00:00+00:00,7.28,0.025,7.35,12.52,103.8,389.7,16,True
2023-07-17 20:00:00+00:00,6.59,0.025,7.37,12.8,104.4,350.0,16,True
2023-07-18 00:00:00+00:00,7.05,0.025,7.38,12.69,104.6,335.7,16,True
2023-07-18 03:00:00+00:00,7.03,0.025,7.39,12.66,104.4,346.3,16,True
2023-07-18 04:00:00+00:00,6.99,0.025,7.38,12.66,104.3,320.6,16,True
2023-07-18 05:00:00+00:00,6.87,0.025,7.36,12.69,104.2,351.5,16,True
2023-07-18 06:00:00+00:00,6.71,0.025,7.37,12.74,104.2,335.9,16,True
2023-07-18 07:00:00+00:00,6.57,0.025,7.36,12.78,104.1,347.8,16,True
2023-07-18 08:00:00+00:00,6.42,0.025,7.33,12.83,104.2,372.8,16,True
2023-07-18 09:00:00+00:00,6.28,0.025,7.34,12.88,104.2,350.7,16,True
2023-07-18 10:00:00+00:00,6.18,0.025,7.33,12.91,104.2,388.8,16,True
2023-07-18 11:00:00+00:00,6.11,0.025,7.32,12.94,104.2,363.5,16,True
2023-07-18 12:00:00+00:00,6.05,0.025,7.31,12.98,104.4,371.0,16,True
2023-07-18 13:00:00+00:00,5.95,0.025,7.32,13.0,104.3,340.0,16,True
2023-07-18 14:00:00+00:00,5.88,0.025,7.3,13.03,104.4,329.6,16,True
2023-07-18 15:00:00+00:00,5.82,0.025,7.31,13.05,104.3,395.5,16,True
2023-07-18 16:00:00+00:00,5.79,0.026,7.3,13.07,104.4,394.8,16,True
2023-07-18 17:00:00+00:00,5.8,0.026,7.33,13.09,104.6,331.9,16,True
2023-07-18 18:00:00+00:00,5.87,0.026,7.35,13.09,104.8,361.4,16,True
2023-07-18 19:00:00+00:00,6.04,0.026,7.4,13.07,105.1,332.9,16,True
2023-07-18 23:00:00+00:00,7.04,0.026,7.4,12.78,105.3,335.7,16,True
2023-07-19 06:00:00+00:00,7.19,0.026,7.4,12.61,104.4,337.3,16,True
2023-07-20 21:00:00+00:00,6.61,0.027,7.41,12.91,105.3,337.4,16,True
2023-08-13 06:00:00+00:00,6.67,0.03,7.47,12.75,104.1,382.4,17,True
2023-08-13 07:00:00+00:00,6.43,0.03,7.4,12.82,104.1,417.6,17,True
2023-08-13 08:00:00+00:00,6.13,0.029,7.37,12.92,104.1,322.0,17,True
2023-08-13 09:00:00+00:00,5.93,0.029,7.37,13.0,104.3,321.5,17,True
2023-10-08 06:00:00+00:00,6.03,0.037,7.46,12.77,102.6,328.2,17,True
2023-10-08 07:00:00+00:00,6.1,0.036,7.38,12.71,102.3,330.2,17,True
2024-05-27 14:00:00+00:00,4.56,0.053,7.47,13.63,105.5,967.1,18,True
2024-06-12 00:00:00+00:00,7.38,0.043,7.44,12.11,100.7,519.2,18,True
2024-09-24 23:00:00+00:00,5.7,0.038,7.36,12.42,99.0,331.5,18,True
