timestamp_utc,water_temperature,sp_conductance,ph,do_concentration,do_saturation,turbidity,segment_id,high_turbidity,timestamp,hour,day_of_week,month,day_of_year,hour_sin,hour_cos,month_sin,month_cos,water_temperature_lag_1h,water_temperature_lag_3h,water_temperature_lag_6h,water_temperature_lag_12h,water_temperature_lag_24h,sp_conductance_lag_1h,sp_conductance_lag_3h,sp_conductance_lag_6h,sp_conductance_lag_12h,sp_conductance_lag_24h,ph_lag_1h,ph_lag_3h,ph_lag_6h,ph_lag_12h,ph_lag_24h,do_concentration_lag_1h,do_concentration_lag_3h,do_concentration_lag_6h,do_concentration_lag_12h,do_concentration_lag_24h,do_saturation_lag_1h,do_saturation_lag_3h,do_saturation_lag_6h,do_saturation_lag_12h,do_saturation_lag_24h,turbidity_lag_1h,turbidity_lag_3h,turbidity_lag_6h,turbidity_lag_12h,turbidity_lag_24h,water_temperature_change_3h,water_temperature_change_6h,water_temperature_change_12h,water_temperature_change_24h,sp_conductance_change_3h,sp_conductance_change_6h,sp_conductance_change_12h,sp_conductance_change_24h,ph_change_3h,ph_change_6h,ph_change_12h,ph_change_24h,do_concentration_change_3h,do_concentration_change_6h,do_concentration_change_12h,do_concentration_change_24h,do_saturation_change_3h,do_saturation_change_6h,do_saturation_change_12h,do_saturation_change_24h,turbidity_change_3h,turbidity_change_6h,turbidity_change_12h,turbidity_change_24h,water_temperature_rolling_mean_6h,water_temperature_rolling_max_6h,water_temperature_rolling_std_6h,water_temperature_rolling_mean_12h,water_temperature_rolling_max_12h,water_temperature_rolling_std_12h,water_temperature_rolling_mean_24h,water_temperature_rolling_max_24h,water_temperature_rolling_std_24h,sp_conductance_rolling_mean_6h,sp_conductance_rolling_max_6h,sp_conductance_rolling_std_6h,sp_conductance_rolling_mean_12h,sp_conductance_rolling_max_12h,sp_conductance_rolling_std_12h,sp_conductance_rolling_mean_24h,sp_conductance_rolling_max_24h,sp_conductance_rolling_std_24h,ph_rolling_mean_6h,ph_rolling_max_6h,ph_rolling_std_6h,ph_rolling_mean_12h,ph_rolling_max_12h,ph_rolling_std_12h,ph_rolling_mean_24h,ph_rolling_max_24h,ph_rolling_std_24h,do_concentration_rolling_mean_6h,do_concentration_rolling_max_6h,do_concentration_rolling_std_6h,do_concentration_rolling_mean_12h,do_concentration_rolling_max_12h,do_concentration_rolling_std_12h,do_concentration_rolling_mean_24h,do_concentration_rolling_max_24h,do_concentration_rolling_std_24h,do_saturation_rolling_mean_6h,do_saturation_rolling_max_6h,do_saturation_rolling_std_6h,do_saturation_rolling_mean_12h,do_saturation_rolling_max_12h,do_saturation_rolling_std_12h,do_saturation_rolling_mean_24h,do_saturation_rolling_max_24h,do_saturation_rolling_std_24h,turbidity_rolling_mean_6h,turbidity_rolling_max_6h,turbidity_rolling_std_6h,turbidity_rolling_mean_12h,turbidity_rolling_max_12h,turbidity_rolling_std_12h,turbidity_rolling_mean_24h,turbidity_rolling_max_24h,turbidity_rolling_std_24h,turbidity_change_1h,turbidity_ratio_1h,risk_probability_1h,risk_probability_6h,risk_probability_12h,risk_probability_24h,predicted_risk_horizon,risk_level,turbidity_trend_6h,ph_trend_6h,do_concentration_trend_6h,sp_conductance_trend_6h,water_temperature_trend_6h,actual_high_turbidity,reactive_pump_action,predictive_pump_action
2022-09-24 00:00:00+00:00,5.3,0.037,7.39,12.84,101.3,46.2,15,False,2022-09-24 00:00:00+00:00,0,5,9,267,0.0,1.0,-1.0,-1.8369701987210294e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3976615e-05,6.0806025e-05,0.00039477693,0.0023153718,NO SIGNIFICANT RISK,LOW,,,,,,False,False,False
2022-09-24 01:00:00+00:00,5.42,0.037,7.4,12.8,101.3,50.5,15,False,2022-09-24 01:00:00+00:00,1,5,9,267,0.2588190451025207,0.9659258262890684,-1.0,-1.8369701987210294e-16,5.3,,,,,0.037,,,,,7.39,,,,,12.84,,,,,101.3,,,,,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.299999999999997,1.093073593073593,7.762992e-05,5.9342965e-05,0.00055333215,0.0023153718,NO SIGNIFICANT RISK,LOW,,,,,,False,False,False
2022-09-24 02:00:00+00:00,5.52,0.036,7.39,12.78,101.4,46.8,15,False,2022-09-24 02:00:00+00:00,2,5,9,267,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210294e-16,5.42,,,,,0.037,,,,,7.4,,,,,12.8,,,,,101.3,,,,,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.700000000000003,0.9267326732673268,4.760618e-05,6.0698847e-05,0.0005092065,0.0023153718,NO SIGNIFICANT RISK,LOW,,,,,,False,False,False
2022-09-24 03:00:00+00:00,5.53,0.036,7.37,12.77,101.4,46.9,15,False,2022-09-24 03:00:00+00:00,3,5,9,267,0.7071067811865476,0.7071067811865476,-1.0,-1.8369701987210294e-16,5.52,5.3,,,,0.036,0.037,,,,7.39,7.39,,,,12.78,12.84,,,,101.4,101.3,,,,46.8,46.2,,,,0.2300000000000004,,,,-0.001,,,,-0.0199999999999995,,,,-0.0700000000000002,,,,0.1000000000000085,,,,0.6999999999999957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1000000000000014,1.002136752136752,5.1046336e-05,5.586585e-05,0.0006414717,0.003455851,NO SIGNIFICANT RISK,LOW,,,,,,False,False,False
2022-09-24 04:00:00+00:00,5.55,0.035,7.35,12.78,101.5,42.2,15,False,2022-09-24 04:00:00+00:00,4,5,9,267,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210294e-16,5.53,5.42,,,,0.036,0.037,,,,7.37,7.4,,,,12.77,12.8,,,,101.4,101.3,,,,46.9,50.5,,,,0.1299999999999999,,,,-0.0019999999999999,,,,-0.0500000000000007,,,,-0.0200000000000013,,,,0.2000000000000028,,,,-8.299999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.699999999999996,0.8997867803837954,5.536894e-05,4.4728524e-05,0.0012893497,0.003391538,NO SIGNIFICANT RISK,LOW,,,,,,False,False,False
2022-09-24 05:00:00+00:00,5.57,0.035,7.36,12.79,101.6,50.2,15,False,2022-09-24 05:00:00+00:00,5,5,9,267,0.9659258262890684,0.2588190451025207,-1.0,-1.8369701987210294e-16,5.55,5.52,,,,0.035,0.036,,,,7.35,7.39,,,,12.78,12.78,,,,101.5,101.4,,,,42.2,46.8,,,,0.0500000000000007,,,,-0.0009999999999999,,,,-0.0299999999999993,,,,0.0099999999999997,,,,0.1999999999999886,,,,3.4000000000000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.1895734597156398,6.278296e-05,6.600744e-05,0.0010443511,0.0041992897,NO SIGNIFICANT RISK,LOW,,,,,,False,False,False
2022-09-24 06:00:00+00:00,5.57,0.034,7.34,12.8,101.7,39.7,15,False,2022-09-24 06:00:00+00:00,6,5,9,267,1.0,6.123233995736766e-17,-1.0,-1.8369701987210294e-16,5.57,5.53,5.3,,,0.035,0.036,0.037,,,7.36,7.37,7.39,,,12.79,12.77,12.84,,,101.6,101.4,101.3,,,50.2,46.9,46.2,,,0.04,0.2700000000000004,,,-0.0019999999999999,-0.0029999999999999,,,-0.0300000000000002,-0.0499999999999998,,,0.0300000000000011,-0.0399999999999991,,,0.2999999999999971,0.4000000000000057,,,-7.199999999999996,-6.5,,,5.4816666666666665,5.57,0.1030372101071584,,,,,,,0.036,0.037,0.0008944271909999,,,,,,,7.376666666666666,7.4,0.0196638416050029,,,,,,,12.793333333333331,12.84,0.0250333111406914,,,,,,,101.41666666666669,101.6,0.1169045194450053,,,,,,,47.13333333333333,50.5,3.0368843683398064,,,,,,,-10.5,0.7908366533864541,3.6218804e-05,8.630265e-05,0.003386597,0.008895399,NO SIGNIFICANT RISK,LOW,-6.5,-0.0499999999999998,-0.0399999999999991,-0.0029999999999999,0.2700000000000004,False,False,False
2022-09-24 07:00:00+00:00,5.56,0.034,7.33,12.82,101.8,45.9,15,False,2022-09-24 07:00:00+00:00,7,5,9,267,0.9659258262890684,-0.2588190451025206,-1.0,-1.8369701987210294e-16,5.57,5.55,5.42,,,0.034,0.035,0.037,,,7.34,7.35,7.4,,,12.8,12.78,12.8,,,101.7,101.5,101.3,,,39.7,42.2,50.5,,,0.0099999999999997,0.1399999999999996,,,-0.001,-0.0029999999999999,,,-0.0199999999999995,-0.0700000000000002,,,0.0400000000000009,0.0199999999999995,,,0.2999999999999971,0.5,,,3.699999999999996,-4.600000000000001,,,5.526666666666666,5.57,0.0560951572479009,,,,,,,0.0355,0.037,0.0010488088481701,,,,,,,7.368333333333333,7.4,0.0231660671385249,,,,,,,12.786666666666669,12.8,0.01211060141639,,,,,,,101.48333333333332,101.7,0.1471960144388081,,,,,,,46.05,50.5,4.323308917946994,,,,,,,6.199999999999996,1.1561712846347605,5.8368863e-05,0.00016967863,0.0046876944,0.010376527,NO SIGNIFICANT RISK,LOW,-4.600000000000001,-0.0700000000000002,0.0199999999999995,-0.0029999999999999,0.1399999999999996,False,False,False
2022-09-24 08:00:00+00:00,5.54,0.034,7.33,12.83,101.9,40.6,15,False,2022-09-24 08:00:00+00:00,8,5,9,267,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210294e-16,5.56,5.57,5.52,,,0.034,0.035,0.036,,,7.33,7.36,7.39,,,12.82,12.79,12.78,,,101.8,101.6,101.4,,,45.9,50.2,46.8,,,-0.0300000000000002,0.0200000000000004,,,-0.001,-0.0019999999999999,,,-0.0300000000000002,-0.0599999999999996,,,0.0400000000000009,0.0500000000000007,,,0.3000000000000113,0.5,,,-9.6,-6.199999999999996,,,5.55,5.57,0.0209761769634046,,,,,,,0.0349999999999999,0.036,0.0008944271909999,,,,,,,7.356666666666666,7.39,0.0216024689946921,,,,,,,12.79,12.82,0.0178885438199985,,,,,,,101.56666666666668,101.8,0.1632993161855628,,,,,,,45.28333333333334,50.2,3.745619663909655,,,,,,,-5.299999999999997,0.8845315904139434,4.395002e-05,0.00014573857,0.0021909433,0.008430406,NO SIGNIFICANT RISK,LOW,-6.199999999999996,-0.0599999999999996,0.0500000000000007,-0.0019999999999999,0.0200000000000004,False,False,False
2022-09-24 09:00:00+00:00,5.54,0.034,7.33,12.84,102.0,41.7,15,False,2022-09-24 09:00:00+00:00,9,5,9,267,0.7071067811865476,-0.7071067811865475,-1.0,-1.8369701987210294e-16,5.54,5.57,5.53,,,0.034,0.034,0.036,,,7.33,7.34,7.37,,,12.83,12.8,12.77,,,101.9,101.7,101.4,,,40.6,39.7,46.9,,,-0.0300000000000002,0.0099999999999997,,,0.0,-0.0019999999999999,,,-0.0099999999999997,-0.04,,,0.0399999999999991,0.0700000000000002,,,0.2999999999999971,0.5999999999999943,,,2.0,-5.199999999999996,,,5.553333333333334,5.57,0.0163299316185565,,,,,,,0.0346666666666666,0.036,0.0008164965809277,,,,,,,7.346666666666667,7.37,0.0163299316185536,,,,,,,12.798333333333332,12.83,0.0231660671385255,,,,,,,101.65,101.9,0.1870828693387252,,,,,,,44.25,50.2,4.083503397819086,,,,,,,1.1000000000000014,1.0270935960591134,3.128113e-05,0.00015006546,0.0023807283,0.0068794563,NO SIGNIFICANT RISK,LOW,-5.199999999999996,-0.04,0.0700000000000002,-0.0019999999999999,0.0099999999999997,False,False,False
2022-09-24 10:00:00+00:00,5.52,0.034,7.33,12.85,102.0,39.0,15,False,2022-09-24 10:00:00+00:00,10,5,9,267,0.4999999999999999,-0.8660254037844387,-1.0,-1.8369701987210294e-16,5.54,5.56,5.55,,,0.034,0.034,0.035,,,7.33,7.33,7.35,,,12.84,12.82,12.78,,,102.0,101.8,101.5,,,41.7,45.9,42.2,,,-0.04,-0.0300000000000002,,,0.0,-0.001,,,0.0,-0.0199999999999995,,,0.0299999999999993,0.0700000000000002,,,0.2000000000000028,0.5,,,-6.899999999999999,-3.200000000000003,,,5.555,5.57,0.0137840487520926,,,,,,,0.0343333333333333,0.035,0.0005163977794943,,,,,,,7.340000000000001,7.36,0.0126491106406721,,,,,,,12.81,12.84,0.0236643191323982,,,,,,,101.75,102.0,0.1870828693387419,,,,,,,43.38333333333333,50.2,3.9584929792367554,,,,,,,-2.700000000000003,0.935251798561151,2.5908486e-05,0.00010323169,0.0011598306,0.0065364125,NO SIGNIFICANT RISK,LOW,-3.200000000000003,-0.0199999999999995,0.0700000000000002,-0.001,-0.0300000000000002,False,False,False
2022-09-24 11:00:00+00:00,5.5,0.035,7.35,12.87,102.1,38.0,15,False,2022-09-24 11:00:00+00:00,11,5,9,267,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210294e-16,5.52,5.54,5.57,,,0.034,0.034,0.035,,,7.33,7.33,7.36,,,12.85,12.83,12.79,,,102.0,101.9,101.6,,,39.0,40.6,50.2,,,-0.04,-0.0700000000000002,,,0.001,0.0,,,0.0199999999999995,-0.0100000000000006,,,0.0399999999999991,0.08,,,0.1999999999999886,0.5,,,-2.6000000000000014,-12.200000000000005,,,5.55,5.57,0.020000000000002,,,,,,,0.0341666666666666,0.035,0.0004082482904638,,,,,,,7.336666666666667,7.36,0.0121106014163886,,,,,,,12.821666666666667,12.85,0.0231660671385245,,,,,,,101.83333333333331,102.0,0.163299316185612,,,,,,,42.85,50.2,4.346377802262478,,,,,,,-1.0,0.9743589743589745,3.1339536e-05,0.00012782498,0.0007335323,0.0041661966,NO SIGNIFICANT RISK,LOW,-12.200000000000005,-0.0100000000000006,0.08,0.0,-0.0700000000000002,False,False,False
2022-09-24 12:00:00+00:00,5.48,0.034,7.33,12.9,102.3,41.5,15,False,2022-09-24 12:00:00+00:00,12,5,9,267,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210294e-16,5.5,5.54,5.57,5.3,,0.035,0.034,0.034,0.037,,7.35,7.33,7.34,7.39,,12.87,12.84,12.8,12.84,,102.1,102.0,101.7,101.3,,38.0,41.7,39.7,46.2,,-0.0599999999999996,-0.0899999999999998,0.1800000000000006,,0.0,0.0,-0.0029999999999999,,0.0,-0.0099999999999997,-0.0599999999999996,,0.0600000000000005,0.0999999999999996,0.0600000000000005,,0.2999999999999971,0.5999999999999943,1.0,,-0.2000000000000028,1.7999999999999972,-4.700000000000003,,5.538333333333333,5.57,0.0256255081250453,5.510000000000001,5.57,0.0774596669241486,,,,0.0341666666666666,0.035,0.0004082482904638,0.0350833333333333,0.037,0.0011645001528813,,,,7.335000000000001,7.35,0.0083666002653385,7.355833333333333,7.4,0.0260971378902091,,,,12.835,12.87,0.0242899156029803,12.814166666666669,12.87,0.0320392751402892,,,,101.91666666666669,102.1,0.1471960144388784,101.66666666666669,102.1,0.290245455162393,,,,40.81666666666667,45.9,2.798154153485231,43.975,50.5,4.31659061592069,,,,3.5,1.0921052631578947,8.690253e-05,0.00028162537,0.0023297223,0.005630839,NO SIGNIFICANT RISK,LOW,1.7999999999999972,-0.0099999999999997,0.0999999999999996,0.0,-0.0899999999999998,False,False,False
2022-09-24 13:00:00+00:00,5.48,0.034,7.32,12.92,102.4,46.8,15,False,2022-09-24 13:00:00+00:00,13,5,9,267,-0.2588190451025208,-0.9659258262890684,-1.0,-1.8369701987210294e-16,5.48,5.52,5.56,5.42,,0.034,0.034,0.034,0.037,,7.33,7.33,7.33,7.4,,12.9,12.85,12.82,12.8,,102.3,102.0,101.8,101.3,,41.5,39.0,45.9,50.5,,-0.0399999999999991,-0.0799999999999991,0.0600000000000005,,0.0,0.0,-0.0029999999999999,,-0.0099999999999997,-0.0099999999999997,-0.08,,0.0700000000000002,0.0999999999999996,0.1199999999999992,,0.4000000000000057,0.6000000000000085,1.1000000000000083,,7.799999999999997,0.8999999999999986,-3.700000000000003,,5.523333333333333,5.56,0.0294392028877614,5.525,5.57,0.0427466107109413,,,,0.0341666666666666,0.035,0.0004082482904638,0.0348333333333333,0.037,0.0010298573010888,,,,7.333333333333333,7.35,0.0081649658092749,7.350833333333333,7.4,0.0246644143115809,,,,12.851666666666668,12.9,0.0292688685580187,12.819166666666666,12.9,0.0401040313850532,,,,102.01666666666668,102.3,0.1722401424369232,101.75,102.3,0.3176619129028422,,,,41.11666666666667,45.9,2.750575697316228,43.583333333333336,50.5,4.309573556910737,,,,5.299999999999997,1.127710843373494,9.914299e-05,0.0003504917,0.0038450544,0.007035457,NO SIGNIFICANT RISK,LOW,0.8999999999999986,-0.0099999999999997,0.0999999999999996,0.0,-0.0799999999999991,False,False,False
2022-09-24 14:00:00+00:00,5.48,0.034,7.33,12.93,102.5,39.3,15,False,2022-09-24 14:00:00+00:00,14,5,9,267,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210294e-16,5.48,5.5,5.54,5.52,,0.034,0.035,0.034,0.036,,7.32,7.35,7.33,7.39,,12.92,12.87,12.83,12.78,,102.4,102.1,101.9,101.4,,46.8,38.0,40.6,46.8,,-0.0199999999999995,-0.0599999999999996,-0.0399999999999991,,-0.001,0.0,-0.0019999999999999,,-0.0199999999999995,0.0,-0.0599999999999996,,0.0600000000000005,0.0999999999999996,0.1500000000000003,,0.4000000000000057,0.5999999999999943,1.0999999999999943,,1.2999999999999972,-1.3000000000000045,-7.5,,5.510000000000001,5.54,0.027568097504183,5.53,5.57,0.0313339780720259,,,,0.0341666666666666,0.035,0.0004082482904638,0.0345833333333333,0.036,0.0007929614610987,,,,7.331666666666667,7.35,0.0098319208024996,7.344166666666666,7.39,0.0206522432562451,,,,12.868333333333334,12.92,0.0354494945897196,12.829166666666666,12.92,0.0488891758485607,,,,102.11666666666667,102.4,0.1940790217068587,101.84166666666668,102.4,0.3342789617107675,,,,41.266666666666666,46.8,3.0696362433791164,43.275000000000006,50.2,3.880750864552799,,,,-7.5,0.8397435897435898,4.87473e-05,0.0002258957,0.00364625,0.008247565,NO SIGNIFICANT RISK,LOW,-1.3000000000000045,0.0,0.0999999999999996,0.0,-0.0599999999999996,False,False,False
2022-09-24 15:00:00+00:00,5.49,0.034,7.31,12.93,102.6,35.4,15,False,2022-09-24 15:00:00+00:00,15,5,9,267,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210294e-16,5.48,5.48,5.54,5.53,,0.034,0.034,0.034,0.036,,7.33,7.33,7.33,7.37,,12.93,12.9,12.84,12.77,,102.5,102.3,102.0,101.4,,39.3,41.5,41.7,46.9,,0.0099999999999997,-0.0499999999999998,-0.04,,0.0,0.0,-0.0019999999999999,,-0.0200000000000004,-0.0200000000000004,-0.0600000000000005,,0.0299999999999993,0.0899999999999998,0.1600000000000001,,0.2999999999999971,0.5999999999999943,1.1999999999999886,,-6.100000000000001,-6.300000000000004,-11.5,,5.5,5.54,0.0252982212813499,5.526666666666666,5.57,0.0344656174742135,,,,0.0341666666666666,0.035,0.0004082482904638,0.0344166666666666,0.036,0.0006685579234215,,,,7.331666666666667,7.35,0.0098319208024996,7.339166666666667,7.37,0.0150504203102479,,,,12.885,12.93,0.0372827037646124,12.841666666666669,12.93,0.0540762648880484,,,,102.21666666666668,102.5,0.2136976056643833,101.93333333333334,102.5,0.3524803884508087,,,,41.05,46.8,3.1703312129807486,42.65,50.2,3.865347214793145,,,,-3.899999999999999,0.900763358778626,5.3927655e-05,0.0001588342,0.0014392944,0.0052628214,NO SIGNIFICANT RISK,LOW,-6.300000000000004,-0.0200000000000004,0.0899999999999998,0.0,-0.0499999999999998,False,False,False
2022-09-24 16:00:00+00:00,5.52,0.034,7.3,12.94,102.7,35.8,15,False,2022-09-24 16:00:00+00:00,16,5,9,267,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210294e-16,5.49,5.48,5.52,5.55,,0.034,0.034,0.034,0.035,,7.31,7.32,7.33,7.35,,12.93,12.92,12.85,12.78,,102.6,102.4,102.0,101.5,,35.4,46.8,39.0,42.2,,0.0399999999999991,0.0,-0.0300000000000002,,0.0,0.0,-0.001,,-0.0200000000000004,-0.0300000000000002,-0.0499999999999998,,0.0199999999999995,0.0899999999999998,0.1600000000000001,,0.2999999999999971,0.7000000000000028,1.2000000000000028,,-11.0,-3.200000000000003,-6.400000000000006,,5.491666666666667,5.52,0.0160208197876018,5.523333333333333,5.57,0.0360134654951411,,,,0.0341666666666666,0.035,0.0004082482904638,0.03425,0.035,0.0004522670168666,,,,7.328333333333333,7.35,0.0132916013582495,7.334166666666667,7.36,0.0137895436890234,,,,12.9,12.93,0.0334664010613597,12.855,12.93,0.0545227225359044,,,,102.31666666666666,102.6,0.2316606713853028,102.03333333333332,102.6,0.357601437187831,,,,40.0,46.8,3.876596445337064,41.69166666666667,50.2,4.132236535809493,,,,0.3999999999999986,1.0112994350282485,4.734734e-05,7.987323e-05,0.000787272,0.009501286,NO SIGNIFICANT RISK,LOW,-3.200000000000003,-0.0300000000000002,0.0899999999999998,0.0,0.0,False,False,False
2022-09-24 17:00:00+00:00,5.54,0.033,7.3,12.95,102.8,33.3,15,False,2022-09-24 17:00:00+00:00,17,5,9,267,-0.9659258262890684,-0.2588190451025206,-1.0,-1.8369701987210294e-16,5.52,5.48,5.5,5.57,,0.034,0.034,0.035,0.035,,7.3,7.33,7.35,7.36,,12.94,12.93,12.87,12.79,,102.7,102.5,102.1,101.6,,35.8,39.3,38.0,50.2,,0.0599999999999996,0.04,-0.0300000000000002,,-0.001,-0.002,-0.002,,-0.0300000000000002,-0.0499999999999998,-0.0600000000000005,,0.0199999999999995,0.08,0.1600000000000001,,0.2999999999999971,0.7000000000000028,1.2000000000000028,,-6.0,-4.700000000000003,-16.900000000000006,,5.491666666666667,5.52,0.0160208197876018,5.520833333333333,5.57,0.0350216383328248,,,,0.0341666666666666,0.035,0.0004082482904638,0.0341666666666666,0.035,0.0003892494720807,,,,7.323333333333333,7.35,0.0175119007154166,7.329999999999999,7.36,0.0159544807043485,,,,12.915,12.94,0.0258843582110839,12.868333333333332,12.94,0.054076264888048,,,,102.43333333333334,102.7,0.216024689946983,102.13333333333333,102.7,0.3626501778783142,,,,39.46666666666666,46.8,4.244368818407115,41.15833333333333,50.2,4.46062741883886,,,,-2.5,0.9301675977653632,8.342099e-05,5.2511125e-05,0.0017807395,0.016951181,NO SIGNIFICANT RISK,LOW,-4.700000000000003,-0.0499999999999998,0.08,-0.002,0.04,False,False,False
2022-09-24 18:00:00+00:00,5.57,0.034,7.32,12.96,103.0,35.9,15,False,2022-09-24 18:00:00+00:00,18,5,9,267,-1.0,-1.8369701987210294e-16,-1.0,-1.8369701987210294e-16,5.54,5.49,5.48,5.57,,0.033,0.034,0.034,0.034,,7.3,7.31,7.33,7.34,,12.95,12.93,12.9,12.8,,102.8,102.6,102.3,101.7,,33.3,35.4,41.5,39.7,,0.08,0.0899999999999998,0.0,,0.0,0.0,0.0,,0.0100000000000006,-0.0099999999999997,-0.0199999999999995,,0.0300000000000011,0.0600000000000005,0.1600000000000001,,0.4000000000000057,0.7000000000000028,1.2999999999999972,,0.5,-5.600000000000001,-3.800000000000004,,5.498333333333334,5.54,0.0256255081250463,5.5183333333333335,5.57,0.0321455025366438,,,,0.0338333333333333,0.034,0.0004082482904638,0.034,0.035,0.0004264014327112,,,,7.315,7.33,0.0137840487520875,7.324999999999999,7.35,0.0150755672288872,,,,12.928333333333333,12.95,0.017224014243675,12.881666666666668,12.95,0.0527142094580554,,,,102.55,102.8,0.1870828693387564,102.23333333333332,102.8,0.3676295896028279,,,,38.68333333333333,46.8,4.945064879924893,39.75,46.8,3.9894178203661057,,,,2.6000000000000014,1.078078078078078,9.310304e-05,9.048422e-05,0.0021620432,0.010166879,NO SIGNIFICANT RISK,LOW,-5.600000000000001,-0.0099999999999997,0.0600000000000005,0.0,0.0899999999999998,False,False,False
2022-09-24 19:00:00+00:00,5.62,0.034,7.34,12.95,103.1,38.6,15,False,2022-09-24 19:00:00+00:00,19,5,9,267,-0.9659258262890684,0.2588190451025203,-1.0,-1.8369701987210294e-16,5.57,5.52,5.48,5.56,,0.034,0.034,0.034,0.034,,7.32,7.3,7.32,7.33,,12.96,12.94,12.92,12.82,,103.0,102.7,102.4,101.8,,35.9,35.8,46.8,45.9,,0.1000000000000005,0.1399999999999996,0.0600000000000005,,0.0,0.0,0.0,,0.04,0.0199999999999995,0.0099999999999997,,0.0099999999999997,0.0299999999999993,0.129999999999999,,0.3999999999999915,0.6999999999999886,1.2999999999999972,,2.8000000000000043,-8.199999999999996,-7.299999999999997,,5.513333333333335,5.57,0.0366969571853965,5.5183333333333335,5.57,0.0321455025366438,,,,0.0338333333333333,0.034,0.0004082482904638,0.034,0.035,0.0004264014327112,,,,7.313333333333333,7.33,0.0121106014163866,7.323333333333334,7.35,0.0143548112513045,,,,12.938333333333333,12.96,0.0147196014438675,12.895,12.96,0.0503623235798695,,,,102.66666666666669,103.0,0.216024689946983,102.34166666666664,103.0,0.3872005196591048,,,,37.74999999999999,46.8,4.834356213602791,39.43333333333333,46.8,4.141658283023052,,,,2.700000000000003,1.075208913649025,4.5905523e-05,6.42586e-05,0.0015026724,0.009805876,NO SIGNIFICANT RISK,LOW,-8.199999999999996,0.0199999999999995,0.0299999999999993,0.0,0.1399999999999996,False,False,False
2022-09-24 20:00:00+00:00,5.7,0.034,7.34,12.96,103.3,36.3,15,False,2022-09-24 20:00:00+00:00,20,5,9,267,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210294e-16,5.62,5.54,5.48,5.54,,0.034,0.033,0.034,0.034,,7.34,7.3,7.33,7.33,,12.95,12.95,12.93,12.83,,103.1,102.8,102.5,101.9,,38.6,33.3,39.3,40.6,,0.1600000000000001,0.2199999999999997,0.1600000000000001,,0.001,0.0,0.0,,0.04,0.0099999999999997,0.0099999999999997,,0.0100000000000015,0.0300000000000011,0.1300000000000007,,0.5,0.7999999999999972,1.3999999999999917,,3.0,-3.0,-4.300000000000004,,5.536666666666666,5.62,0.0524086506854242,5.523333333333333,5.62,0.0422833157152891,,,,0.0338333333333333,0.034,0.0004082482904638,0.034,0.035,0.0004264014327112,,,,7.316666666666666,7.34,0.016329931618552,7.324166666666667,7.35,0.015050420310248,,,,12.943333333333332,12.96,0.0121106014163743,12.905833333333334,12.96,0.0466043956829127,,,,102.78333333333332,103.1,0.2316606713853122,102.45,103.1,0.4033946860424905,,,,36.38333333333333,39.3,2.2121633453853646,38.825,46.8,3.6070952806429313,,,,-2.3000000000000043,0.9404145077720206,3.5475947e-05,6.913759e-05,0.0017425963,0.011193231,NO SIGNIFICANT RISK,LOW,-3.0,0.0099999999999997,0.0300000000000011,0.0,0.2199999999999997,False,False,False
